1	1774	1	0.6522785256439
0	1775	1	0.45730310713668
1	1776	0	0.7229900356593656
0	1777	1	0.6225907611942979
0	1779	0	1.8792447997820012
1	1780	1	0.9938181716292901
0	1782	1	2.5608353267836814
0	1783	0	2.5599522035444338
1	1785	1	2.696285101127708
1	1791	1	8.86180854591345
1	1792	1	0.6263427141461063
1	1793	1	3.018999563919452
0	1796	0	1.5883116413457214
0	1798	1	3.9136571009531584
1	1799	1	0.19950465362868688
1	1800	1	1.4924677878922206
1	1803	1	0.7257479978776756
1	1804	0	1.0000305508889458
0	1805	1	0.3332205870665123
1	1806	1	0.9375221378420836
1	1807	1	1.5268731903976658
1	1808	1	2.3987858861629614
1	1812	1	2.375215330086099
1	1813	1	3.0898018198913255
1	1814	0	2.546023267364292
1	1815	1	4.1503816837686776
1	1819	0	0.7506207272141481
0	1824	1	1.1242915803274591
1	1825	0	2.1833407515326773
1	1826	1	3.3865732760139022
0	1827	1	1.2630256717351453
1	1828	1	0.573729585222246
0	1830	1	0.8034973912113182
0	1831	1	0.5256645741338959
1	1832	1	1.4241542061893242
0	1835	1	0.49463152764326984
1	1838	1	0.9444952299557485
1	1840	0	3.629253628985999
1	1841	1	2.52509052552501
1	1843	0	2.056353093371609
1	1844	0	0.484765128315531
1	1846	1	1.224944398693543
1	1847	1	0.48021217241581443
1	1848	1	1.8909704025012617
1	1850	1	3.2639268552708
1	1854	1	1.852537452926053
1	1858	1	7.081608174772728
1	1863	1	1.9171960117432898
0	1866	1	2.053307678261696
1	1867	0	1.4700637497275186
1	1868	1	0.3801793846768862
1	1870	1	2.4143961070301527
1	1876	1	2.1258921376028392
1	1877	1	0.6544670469842412
1	1881	1	3.1943934961154485
1	1883	0	2.2232232939754897
1	1884	0	1.752519880423536
1	1885	0	3.37738007821998
0	1886	1	1.4699435016260811
1	1888	1	1.6075639389973422
0	1889	1	5.005749517997088
0	1890	0	2.9139529535294777
1	1891	1	0.30938728999771675
0	1892	1	0.5231415732471443
1	1894	0	2.3953145674838985
1	1895	1	2.6785096855497805
0	1897	1	1.4327192776559265
1	1898	1	1.1933236763717323
1	1899	1	0.7070298082914689
1	1901	1	1.9140999213777168
1	1903	1	0.8766675342337552
0	1905	1	2.1435089879790463
1	1908	1	0.6366086985002868
0	1910	1	1.4624231820985027
1	1912	1	2.1456141814562533
1	1914	0	1.020304210351746
1	1916	1	0.7086842886781448
1	1920	1	1.4485761066364218
1	1924	1	0.41870224314146637
1	1925	1	2.4613100320227588
1	1930	1	6.685444636630688
1	1933	1	1.7525203419328028
1	1934	1	1.8950577162645927
1	1935	1	1.9410111840757802
1	1936	1	1.1993038710087427
1	1937	1	3.6578045668658667
0	1939	1	2.1006137984195123
1	1943	1	1.0436520681325123
1	1945	1	2.587407730998221
1	1946	1	1.8454307440119866
1	1947	1	2.9520662173080097
0	1950	1	1.823526840412512
1	1952	0	3.2875485037584173
1	1960	0	1.3777401258733295
1	1963	1	4.7805199772512905
0	1964	0	1.1785115218242104
1	1966	1	1.326488709959174
1	1967	1	1.8474212668745607
1	1968	1	5.03291133334705
0	1970	1	3.6070572124251448
0	1972	1	1.8274616881515282
1	1973	1	1.9902434901074475
